    520301	    512612	    513601	    512693	    510872	    508116	    504551	    506345	    507558	    506173	    502084	    489860	    500556	    482833	    475487	    482340	    476544	    480240	    480719	    494637	    529085	    543624	    558672	    572223	    573849	    565261	    567659	    573952	    578677	    581753	    580552	    577043	    561629	    563171	    564121	    566156	    566074	    558013	    556679	    555821	    555159	    554846	    554525	    554383	    554296	    554337	    554597	    555102	    555850	    556839	    558028	    559299	    560479	    561386	    561942	    562126	    561907	    561269	    560208	    558725	    556861	    554718	    552385	    549937	    547432	    544932	    542484	    540114	    537850	    535737	    533801	    532036	    530444	    529020	    527730	    526533	    525406	    524327	    523275	    522234	    521179	    520076	    518895	    517621	    516245	    514757	    513144	    511404	    509541	    507566	    505493	    503339	    501124	    498868	    496590	    494309	    492042	    489803	    487605	    485457	    483364	    481328	    479350	    477426	    475550	    473715	    471912	    470131	    468362	    466594	    464818	    463024	    461205	    459354	    457468	    455542	
    503866	    507580	    500773	    501546	    500396	    498131	    494680	    492633	    492867	    492560	    489212	    482075	    477678	    487527	    469322	    461739	    467736	    461136	    463915	    464026	    477832	    512043	    528490	    544677	    559548	    563521	    557200	    559974	    566601	    571579	    574951	    574118	    570933	    555859	    557510	    559170	    560909	    558133	    550684	    549962	    549707	    549644	    549465	    549267	    549239	    549264	    549423	    549796	    550411	    551264	    552354	    553641	    555007	    556280	    557279	    557928	    558204	    558078	    557532	    556565	    555174	    553402	    551350	    549107	    546746	    544326	    541907	    539538	    537243	    535051	    533008	    531138	    529436	    527904	    526538	    525302	    524159	    523082	    522052	    521047	    520052	    519041	    517981	    516842	    515609	    514273	    512824	    511250	    509548	    507722	    505783	    503746	    501627	    499446	    497222	    494977	    492727	    490490	    488281	    486111	    483990	    481923	    479913	    477960	    476059	    474206	    472393	    470611	    468851	    467102	    465354	    463596	    461821	    460020	    458187	    456318	
    488611	    498557	    502270	    495715	    496088	    494512	    491655	    491207	    488224	    487048	    485471	    480482	    480511	    476699	    486178	    467881	    460028	    461776	    455195	    457813	    457833	    471848	    507272	    523836	    540267	    555615	    560326	    553930	    556929	    563638	    568676	    572160	    571562	    568447	    553376	    555330	    557166	    557191	    554682	    547641	    547303	    547429	    547422	    547293	    547145	    547167	    547247	    547457	    547878	    548540	    549437	    550570	    551897	    553303	    554614	    555651	    556337	    556650	    556561	    556052	    555121	    553766	    552030	    550013	    547804	    545477	    543089	    540701	    538362	    536095	    533932	    531915	    530069	    528391	    526882	    525537	    524322	    523198	    522140	    521128	    520141	    519162	    518168	    517123	    516000	    514782	    513461	    512026	    510465	    508777	    506964	    505039	    503014	    500908	    498739	    496528	    494294	    492055	    489829	    487631	    485471	    483360	    481303	    479302	    477357	    475465	    473620	    471815	    470041	    468288	    466546	    464804	    463054	    461285	    459491	    457664	
    471371	    486512	    496303	    500031	    493491	    493265	    491063	    489564	    488254	    484186	    481487	    478552	    479557	    479192	    475936	    485330	    466969	    456197	    457933	    451311	    453853	    454017	    468801	    504164	    520769	    537361	    552945	    557538	    551291	    554372	    561106	    566187	    569941	    569381	    566136	    551373	    554181	    555079	    554972	    552545	    545594	    545330	    545521	    545573	    545503	    545414	    545496	    545633	    545897	    546371	    547083	    548029	    549207	    550579	    552027	    553379	    554456	    555182	    555534	    555482	    555010	    554115	    552796	    551095	    549111	    546935	    544639	    542281	    539923	    537611	    535372	    533234	    531241	    529420	    527764	    526276	    524952	    523756	    522651	    521611	    520617	    519646	    518683	    517705	    516675	    515566	    514362	    513054	    511632	    510085	    508408	    506608	    504694	    502681	    500585	    498427	    496226	    494001	    491772	    489555	    487365	    485214	    483111	    481061	    479068	    477130	    475245	    473407	    471608	    469840	    468093	    466357	    464621	    462876	    461112	    459322	
    452217	    470240	    485238	    494983	    498675	    492090	    491214	    489523	    487271	    485060	    479871	    475625	    478302	    478483	    477807	    475149	    484471	    463905	    453168	    454842	    448199	    450820	    451432	    466258	    501581	    518243	    534962	    550467	    555121	    548955	    552077	    558837	    564196	    567968	    567247	    564276	    550440	    552331	    553071	    553038	    550687	    543817	    543616	    543863	    543970	    543953	    543920	    544055	    544243	    544556	    545077	    545833	    546822	    548042	    549452	    550938	    552327	    553440	    554200	    554586	    554567	    554127	    553264	    551975	    550304	    548349	    546201	    543932	    541600	    539267	    536980	    534763	    532647	    530676	    528874	    527238	    525768	    524461	    523283	    522194	    521169	    520189	    519233	    518284	    517319	    516301	    515204	    514013	    512716	    511305	    509769	    508102	    506312	    504408	    502404	    500318	    498168	    495975	    493759	    491538	    489328	    487146	    485002	    482905	    480862	    478875	    476943	    475063	    473231	    471437	    469674	    467932	    466200	    464469	    462728	    460969	
    434183	    451388	    469318	    484267	    493969	    497625	    490992	    490116	    487904	    484901	    481790	    475484	    476547	    478182	    477654	    476641	    474558	    481957	    461426	    450666	    452299	    445738	    448647	    449330	    464188	    499506	    516246	    532921	    548449	    553138	    547024	    550184	    557188	    562558	    566172	    565684	    563518	    548915	    550658	    551461	    551490	    549203	    542392	    542236	    542525	    542673	    542701	    542710	    542886	    543114	    543465	    544022	    544813	    545835	    547087	    548528	    550043	    551461	    552601	    553388	    553800	    553807	    553393	    552554	    551289	    549641	    547709	    545583	    543336	    541024	    538711	    536442	    534244	    532146	    530191	    528405	    526784	    525329	    524036	    522871	    521795	    520783	    519815	    518870	    517932	    516977	    515970	    514883	    513701	    512414	    511012	    509484	    507826	    506044	    504148	    502152	    500073	    497931	    495745	    493535	    491321	    489118	    486941	    484803	    482712	    480674	    478692	    476765	    474891	    473063	    471274	    469515	    467777	    466050	    464322	    462585	
    419448	    433477	    450639	    468532	    483445	    493116	    496747	    490534	    489138	    486415	    482670	    478671	    477280	    477846	    478550	    477250	    475889	    472620	    479960	    459417	    448649	    450324	    444065	    447035	    447769	    462669	    498016	    514691	    531384	    546925	    551636	    545572	    548930	    555943	    561190	    564979	    565094	    562335	    547639	    549430	    550282	    550359	    548109	    541335	    541207	    541523	    541700	    541758	    541797	    542001	    542256	    542633	    543215	    544030	    545075	    546348	    547811	    549346	    550783	    551943	    552749	    553179	    553204	    552808	    551986	    550739	    549108	    547193	    545082	    542850	    540554	    538255	    536000	    533815	    531730	    529787	    528013	    526404	    524960	    523677	    522522	    521455	    520452	    519493	    518557	    517627	    516680	    515681	    514601	    513426	    512146	    510751	    509230	    507579	    505803	    503913	    501923	    499851	    497714	    495534	    493330	    491120	    488923	    486751	    484618	    482532	    480498	    478520	    476598	    474727	    472903	    471118	    469363	    467629	    465904	    464180	
    410046	    418819	    432843	    449980	    467846	    482735	    492386	    495536	    490273	    488367	    485141	    480662	    481133	    479559	    479723	    479419	    477347	    474449	    471133	    478393	    457855	    447140	    449168	    442982	    445991	    446779	    461738	    496947	    513630	    530334	    545882	    550623	    544699	    548080	    555019	    560378	    564526	    564261	    561442	    546795	    548619	    549504	    549603	    547375	    540621	    540508	    540841	    541038	    541114	    541172	    541395	    541667	    542060	    542658	    543488	    544547	    545835	    547310	    548859	    550309	    551480	    552299	    552741	    552778	    552393	    551584	    550348	    548728	    546823	    544724	    542502	    540216	    537927	    535682	    533506	    531429	    529495	    527729	    526127	    524690	    523414	    522266	    521205	    520209	    519255	    518325	    517400	    516459	    515465	    514391	    513221	    511946	    510556	    509039	    507393	    505621	    503736	    501750	    499681	    497549	    495373	    493172	    490967	    488772	    486604	    484475	    482392	    480361	    478387	    476467	    474599	    472778	    470996	    469243	    467511	    465789	
    404526	    409474	    418265	    432274	    449393	    467241	    482113	    491294	    494436	    490127	    487716	    483993	    483986	    484040	    482359	    482043	    480737	    476337	    473388	    470008	    477214	    456732	    446472	    448555	    442414	    445467	    446321	    461113	    496309	    512992	    529701	    545270	    550073	    544182	    547550	    554545	    560029	    563995	    563715	    560921	    546306	    548151	    549045	    549153	    546932	    540187	    540081	    540422	    540627	    540714	    540781	    541013	    541294	    541696	    542302	    543139	    544206	    545501	    546984	    548539	    549996	    551174	    551999	    552448	    552492	    552114	    551311	    550082	    548469	    546571	    544478	    542263	    539983	    537699	    535460	    533290	    531218	    529289	    527528	    525930	    524498	    523227	    522082	    521026	    520033	    519083	    518156	    517235	    516297	    515307	    514236	    513069	    511797	    510410	    508896	    507252	    505484	    503601	    501618	    499552	    497423	    495249	    493051	    490848	    488656	    486491	    484363	    482282	    480254	    478282	    476364	    474498	    472679	    470898	    469148	    467418	
    400460	    403998	    408968	    417752	    431749	    448855	    466689	    480913	    490085	    493222	    489868	    486955	    487921	    487588	    487284	    485429	    484641	    480071	    475627	    472613	    469189	    476396	    456429	    446237	    448346	    442251	    445361	    446021	    460818	    495996	    512672	    529402	    544984	    549808	    543958	    547345	    554262	    559732	    563723	    563455	    560676	    546082	    547927	    548820	    548924	    546701	    539958	    539852	    540195	    540402	    540492	    540562	    540796	    541080	    541484	    542092	    542933	    544002	    545299	    546784	    548341	    549800	    550981	    551809	    552261	    552308	    551933	    551133	    549907	    548297	    546403	    544313	    542101	    539825	    537545	    535308	    533141	    531072	    529146	    527388	    525793	    524363	    523094	    521952	    520897	    519906	    518959	    518034	    517115	    516179	    515190	    514120	    512955	    511685	    510300	    508788	    507146	    505379	    503498	    501517	    499453	    497325	    495153	    492957	    490755	    488565	    486401	    484275	    482196	    480169	    478198	    476281	    474417	    472599	    470819	    469070	
